,tensao_nominal,localizacao,nome_fabricante,sigla_subestacao
575,69.0,transformador,LORENZETTI,BGI
576,69.0,transformador,LORENZETTI,BGI
577,69.0,linha_de_transmissao,LORENZETTI,PTU
578,69.0,linha_de_transmissao,LORENZETTI,PTU
579,69.0,transformador,LORENZETTI,PTU
580,69.0,transformador,LORENZETTI,PTU
581,69.0,linha_de_transmissao,IAFA,BRA
582,69.0,linha_de_transmissao,IAFA,BJS
583,69.0,linha_de_transmissao,IAFA,BJS
584,69.0,linha_de_transmissao,IAFA,CGD
585,69.0,linha_de_transmissao,IAFA,CGD
586,69.0,linha_de_transmissao,IAFA,CGD
587,69.0,transformador,IAFA,CGD
588,69.0,outros,IAFA,AGL
589,69.0,linha_de_transmissao,IAFA,AGL
590,69.0,linha_de_transmissao,IAFA,AGL
591,69.0,linha_de_transmissao,IAFA,AGL
592,69.0,transformador,IAFA,CRD
593,69.0,linha_de_transmissao,IAFA,PRD
594,69.0,transformador,IAFA,BNB
595,13.8,transformador,IAFA,BNB
596,69.0,outros,IAFA,BNB
597,69.0,transformador,IAFA,ABX
598,69.0,transformador,IAFA,MXT
599,69.0,transformador,IAFA,MXT
600,69.0,linha_de_transmissao,IAFA,MXT
601,69.0,linha_de_transmissao,IAFA,ZBU
602,69.0,linha_de_transmissao,IAFA,ITB
603,69.0,linha_de_transmissao,IAFA,ITB
604,69.0,linha_de_transmissao,IAFA,ITB
605,69.0,linha_de_transmissao,IAFA,ITB
606,69.0,linha_de_transmissao,IAFA,ITB
607,69.0,transformador,IAFA,ITB
608,69.0,outros,IAFA,ITB
609,69.0,outros,IAFA,CTU
610,69.0,linha_de_transmissao,IAFA,CTU
611,69.0,linha_de_transmissao,IAFA,CTU
612,69.0,linha_de_transmissao,IAFA,CTU
613,69.0,linha_de_transmissao,IAFA,CTU
614,69.0,linha_de_transmissao,IAFA,CTU
615,69.0,linha_de_transmissao,IAFA,CTU
616,69.0,linha_de_transmissao,IAFA,CTU
617,69.0,linha_de_transmissao,IAFA,CTG
618,69.0,capacitor,IAFA,CTG
619,69.0,outros,IAFA,CTG
620,69.0,outros,IAFA,CTG
621,69.0,linha_de_transmissao,IAFA,CTG
622,69.0,linha_de_transmissao,IAFA,CTG
623,69.0,linha_de_transmissao,IAFA,MTT
624,69.0,linha_de_transmissao,ALCACE,BRA
625,69.0,capacitor,ALCACE,MLG
626,69.0,linha_de_transmissao,ALCACE,JDM
627,69.0,linha_de_transmissao,ALCACE,JDM
628,69.0,linha_de_transmissao,ALCACE,JDM
629,69.0,linha_de_transmissao,ALCACE,JDM
630,69.0,linha_de_transmissao,ALCACE,JDM
631,69.0,linha_de_transmissao,ALCACE,JDM
632,69.0,linha_de_transmissao,ALCACE,GVM
633,69.0,linha_de_transmissao,ALCACE,GVM
634,69.0,linha_de_transmissao,ALCACE,GVM
635,69.0,linha_de_transmissao,ALCACE,GVM
636,230.0,transformador,ALCACE,IRE
637,230.0,transformador,ALCACE,IRE
638,230.0,transformador,ALCACE,JZD
639,230.0,transformador,ALCACE,JZD
640,230.0,transformador,ALCACE,JZD
641,230.0,transformador,ALCACE,JZD
642,230.0,linha_de_transmissao,ALCACE,JZD
643,230.0,linha_de_transmissao,ALCACE,JZD
644,230.0,linha_de_transmissao,ALCACE,JZD
645,230.0,linha_de_transmissao,ALCACE,JGR
646,230.0,linha_de_transmissao,ALCACE,JGR
647,230.0,linha_de_transmissao,ALCACE,JGR
648,230.0,transformador,ALCACE,JZD
649,230.0,transformador,ALCACE,JZD
650,230.0,outros,ALCACE,JZD
651,230.0,outros,ALCACE,JZD
652,230.0,linha_de_transmissao,ALCACE,JZD
653,230.0,linha_de_transmissao,ALCACE,JZD
654,230.0,linha_de_transmissao,ALCACE,JZD
655,230.0,linha_de_transmissao,ALCACE,JZD
656,230.0,linha_de_transmissao,ALCACE,JZD
657,230.0,transformador,ALCACE,JGR
658,230.0,transformador,ALCACE,JGR
659,230.0,transformador,ALCACE,JGR
660,230.0,transformador,ALCACE,JGR
661,230.0,transformador,ALCACE,JGR
662,230.0,transformador,ALCACE,JGR
663,230.0,transformador,ALCACE,JGR
664,230.0,transformador,ALCACE,JGR
665,230.0,transformador,ALCACE,JGR
666,230.0,transformador,ALCACE,JGR
667,230.0,linha_de_transmissao,ALCACE,JGR
668,230.0,linha_de_transmissao,ALCACE,JGR
669,230.0,linha_de_transmissao,ALCACE,SNB
670,230.0,linha_de_transmissao,ALCACE,SNB
671,230.0,linha_de_transmissao,ALCACE,SOB
672,230.0,linha_de_transmissao,ALCACE,SOB
673,230.0,linha_de_transmissao,ALCACE,SNB
674,230.0,linha_de_transmissao,ALCACE,SNB
675,230.0,transformador,ALCACE,SOB
676,230.0,transformador,ALCACE,SNB
677,230.0,transformador,ALCACE,SNB
678,230.0,outros,ALCACE,SNB
679,230.0,outros,ALCACE,SNB
680,230.0,linha_de_transmissao,ALCACE,SNB
681,230.0,linha_de_transmissao,ALCACE,SNB
682,230.0,linha_de_transmissao,ALCACE,SOB
683,230.0,linha_de_transmissao,ALCACE,SOB
684,230.0,outros,ALCACE,AGL
685,230.0,linha_de_transmissao,ALCACE,AGL
686,230.0,linha_de_transmissao,ALCACE,AGL
687,230.0,linha_de_transmissao,ALCACE,AGL
688,230.0,linha_de_transmissao,ALCACE,AGL
689,230.0,linha_de_transmissao,ALCACE,AGL
690,230.0,linha_de_transmissao,ALCACE,ACD
691,230.0,linha_de_transmissao,ALCACE,ACD
692,230.0,linha_de_transmissao,ALCACE,ACD
693,230.0,transformador,ALCACE,ACD
694,230.0,linha_de_transmissao,ALCACE,ACD
695,230.0,transformador,ALCACE,ACD
696,230.0,transformador,ALCACE,ACD
697,230.0,transformador,ALCACE,ACD
698,230.0,transformador,ALCACE,ACD
699,230.0,transformador,ALCACE,ACD
700,230.0,transformador,ALCACE,ACD
701,230.0,transformador,ALCACE,ACD
702,230.0,transformador,ALCACE,ACD
703,230.0,transformador,ALCACE,ACD
704,230.0,outros,ALCACE,MRR
705,230.0,reator,ALCACE,MLG
706,230.0,reator,ALCACE,MLG
707,230.0,reator,ALCACE,MLG
708,230.0,linha_de_transmissao,ALCACE,MSD
709,230.0,linha_de_transmissao,ALCACE,MSD
710,230.0,transformador,ALCACE,BNB
711,230.0,linha_de_transmissao,ALCACE,RSD
712,230.0,linha_de_transmissao,ALCACE,RSD
713,230.0,linha_de_transmissao,ALCACE,MSD
714,230.0,linha_de_transmissao,ALCACE,MSD
715,230.0,linha_de_transmissao,ALCACE,MSD
716,230.0,linha_de_transmissao,ALCACE,MSD
717,230.0,linha_de_transmissao,ALCACE,MSD
718,230.0,transformador,ALCACE,MSD
719,230.0,transformador,ALCACE,MSD
720,230.0,transformador,ALCACE,MSD
721,230.0,transformador,ALCACE,MSD
722,230.0,transformador,ALCACE,MSD
723,230.0,transformador,ALCACE,MSD
724,230.0,transformador,ALCACE,MSD
725,230.0,transformador,ALCACE,MSD
726,230.0,transformador,ALCACE,MSD
727,230.0,transformador,ALCACE,MSD
728,230.0,transformador,ALCACE,MSD
729,230.0,transformador,ALCACE,MSD
730,230.0,transformador,ALCACE,MSD
731,230.0,transformador,ALCACE,MSD
732,230.0,linha_de_transmissao,ALCACE,RSD
733,230.0,linha_de_transmissao,ALCACE,RSD
734,230.0,linha_de_transmissao,ALCACE,RSD
735,230.0,outros,ALCACE,RSD
736,230.0,outros,ALCACE,RSD
737,230.0,linha_de_transmissao,ALCACE,RSD
738,230.0,linha_de_transmissao,ALCACE,RSD
739,230.0,linha_de_transmissao,ALCACE,RSD
740,230.0,linha_de_transmissao,ALCACE,RSD
741,230.0,linha_de_transmissao,ALCACE,RSD
742,230.0,transformador,ALCACE,RSD
743,230.0,transformador,ALCACE,RSD
744,230.0,transformador,ALCACE,RSD
745,230.0,transformador,ALCACE,RSD
746,230.0,transformador,ALCACE,RSD
747,230.0,transformador,ALCACE,MSD
748,230.0,linha_de_transmissao,ALCACE,BEA
749,230.0,linha_de_transmissao,ALCACE,BEA
750,230.0,linha_de_transmissao,ALCACE,BEA
751,230.0,linha_de_transmissao,ALCACE,BEA
752,230.0,linha_de_transmissao,ALCACE,BEA
753,230.0,transformador,ALCACE,TSA
754,230.0,transformador,ALCACE,TSA
755,230.0,transformador,ALCACE,SJI
756,230.0,transformador,ALCACE,SJI
757,230.0,transformador,ALCACE,SJI
758,230.0,transformador,ALCACE,SJI
759,230.0,transformador,ALCACE,SJI
760,230.0,transformador,ALCACE,SJI
761,230.0,transformador,ALCACE,SJI
762,230.0,transformador,ALCACE,SJI
763,230.0,transformador,ALCACE,SJI
764,230.0,transformador,ALCACE,SJI
765,230.0,transformador,ALCACE,SJI
766,230.0,transformador,ALCACE,SJI
767,230.0,transformador,ALCACE,SJI
768,230.0,transformador,ALCACE,SJI
769,230.0,transformador,ALCACE,SJI
770,230.0,outros,ALCACE,TSA
771,230.0,reator,ALCACE,PIC
772,230.0,linha_de_transmissao,ALCACE,PIC
773,230.0,transformador,ALCACE,TSA
774,230.0,outros,ALCACE,TSA
775,230.0,outros,ALCACE,SJI
776,230.0,transformador,ALCACE,PIC
777,230.0,linha_de_transmissao,ALCACE,PRI
778,230.0,linha_de_transmissao,ALCACE,BEA
779,230.0,linha_de_transmissao,ALCACE,BEA
780,230.0,linha_de_transmissao,ALCACE,BEA
781,230.0,linha_de_transmissao,ALCACE,BEA
782,230.0,linha_de_transmissao,ALCACE,BEA
783,230.0,linha_de_transmissao,ALCACE,BEA
784,230.0,linha_de_transmissao,ALCACE,BEA
785,230.0,linha_de_transmissao,ALCACE,BEA
786,230.0,linha_de_transmissao,ALCACE,BEA
787,230.0,linha_de_transmissao,ALCACE,BEA
788,230.0,transformador,ALCACE,TSA
789,230.0,linha_de_transmissao,ALCACE,OLD
790,230.0,linha_de_transmissao,ALCACE,OLD
791,230.0,linha_de_transmissao,ALCACE,CMD
792,230.0,linha_de_transmissao,ALCACE,CMD
793,230.0,linha_de_transmissao,ALCACE,CMD
794,230.0,linha_de_transmissao,ALCACE,CMD
795,230.0,linha_de_transmissao,ALCACE,CMD
796,230.0,outros,ALCACE,CMD
797,230.0,desenergizados,ALCACE,CMD
798,230.0,desenergizados,ALCACE,CMD
799,230.0,linha_de_transmissao,ALCACE,CMD
800,230.0,linha_de_transmissao,ALCACE,CMD
801,230.0,linha_de_transmissao,ALCACE,CMD
802,230.0,linha_de_transmissao,ALCACE,CMD
803,230.0,linha_de_transmissao,ALCACE,CMD
804,230.0,linha_de_transmissao,ALCACE,CMD
805,230.0,linha_de_transmissao,ALCACE,CMD
806,230.0,linha_de_transmissao,ALCACE,CMD
807,230.0,linha_de_transmissao,ALCACE,CMD
808,230.0,transformador,ALCACE,CMD
809,230.0,transformador,ALCACE,CMD
810,230.0,transformador,ALCACE,CMD
811,230.0,transformador,ALCACE,CMD
812,230.0,transformador,ALCACE,CMD
813,230.0,linha_de_transmissao,ALCACE,JCR
814,230.0,transformador,ALCACE,JCR
815,230.0,transformador,ALCACE,JCR
816,230.0,transformador,ALCACE,JCR
817,230.0,transformador,ALCACE,PTU
818,230.0,linha_de_transmissao,ALCACE,JCR
819,230.0,linha_de_transmissao,ALCACE,PTU
820,230.0,linha_de_transmissao,ALCACE,PTU
821,230.0,linha_de_transmissao,ALCACE,JCR
822,230.0,linha_de_transmissao,ALCACE,JCR
823,230.0,linha_de_transmissao,ALCACE,JCR
824,230.0,linha_de_transmissao,ALCACE,JCR
825,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,BRA
826,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,BRA
827,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BRA
828,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BRA
829,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BRA
830,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BRA
831,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BRA
832,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BRA
833,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,BRA
834,138.0,outros,LAELC INDUSTR.COMERC.LTDA,BRA
835,138.0,outros,LAELC INDUSTR.COMERC.LTDA,BRA
836,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,BRA
837,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,BRA
838,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PLD
839,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PLD
840,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,PLD
841,138.0,outros,LAELC INDUSTR.COMERC.LTDA,PLD
842,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PLD
843,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PLD
844,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,PLD
845,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,PLD
846,138.0,outros,LAELC INDUSTR.COMERC.LTDA,PLD
847,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PLD
848,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PLD
849,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,PRS
850,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,PRS
851,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,PRS
852,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PRS
853,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PRS
854,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PRS
855,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PRS
856,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PRS
857,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PRS
858,138.0,outros,LAELC INDUSTR.COMERC.LTDA,PRS
859,138.0,outros,LAELC INDUSTR.COMERC.LTDA,PRS
860,138.0,outros,LAELC INDUSTR.COMERC.LTDA,BNO
861,138.0,outros,LAELC INDUSTR.COMERC.LTDA,BNO
862,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BNO
863,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BNO
864,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BNO
865,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BNO
866,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BNO
867,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BNO
868,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BNO
869,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BNO
870,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,BNO
871,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,BNO
872,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,BNO
873,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,BNO
874,138.0,outros,LAELC INDUSTR.COMERC.LTDA,TFD
875,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,TFD
876,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,TFD
877,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,TFD
878,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,TFD
879,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,TFD
880,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,TFD
881,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,TFD
882,138.0,capacitor,LAELC INDUSTR.COMERC.LTDA,TFD
883,138.0,transformador,LAELC INDUSTR.COMERC.LTDA,TFD
884,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,TFD
885,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,TFD
886,138.0,outros,LAELC INDUSTR.COMERC.LTDA,TFD
887,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,ICA
888,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,ICA
889,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,FNL
890,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,FNL
891,138.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,FNL
892,230.0,outros,SPIG S.A,BRA
893,230.0,outros,SPIG S.A,BRA
894,230.0,transformador,SPIG S.A,IRE
895,230.0,transformador,SPIG S.A,IRE
896,230.0,outros,SPIG S.A,IRE
897,230.0,outros,SPIG S.A,IRE
898,230.0,linha_de_transmissao,SPIG S.A,IRE
899,230.0,linha_de_transmissao,SPIG S.A,IRE
900,230.0,linha_de_transmissao,SPIG S.A,IRE
901,230.0,linha_de_transmissao,SPIG S.A,IRE
902,230.0,linha_de_transmissao,SPIG S.A,IRE
903,230.0,transformador,SPIG S.A,IRE
904,230.0,transformador,SPIG S.A,IRE
905,230.0,reator,SPIG S.A,CGD
906,230.0,reator,SPIG S.A,CGD
907,230.0,reator,SPIG S.A,CGD
908,230.0,reator,SPIG S.A,CGD
909,230.0,capacitor,SPIG S.A,CGD
910,230.0,capacitor,SPIG S.A,CGD
911,230.0,capacitor,SPIG S.A,CGD
912,230.0,linha_de_transmissao,SPIG S.A,AGL
913,230.0,linha_de_transmissao,SPIG S.A,AGL
914,230.0,outros,SPIG S.A,MCO
915,230.0,linha_de_transmissao,SPIG S.A,MSI
916,230.0,linha_de_transmissao,SPIG S.A,MSI
917,230.0,transformador,SPIG S.A,AGL
918,230.0,transformador,SPIG S.A,ACD
919,230.0,transformador,SPIG S.A,ACD
920,230.0,transformador,SPIG S.A,ACD
921,230.0,transformador,SPIG S.A,ACD
922,230.0,transformador,SPIG S.A,ACD
923,230.0,transformador,SPIG S.A,ACD
924,230.0,linha_de_transmissao,SPIG S.A,RCD
925,230.0,outros,SPIG S.A,RIB
926,230.0,outros,SPIG S.A,RIB
927,230.0,linha_de_transmissao,SPIG S.A,RIB
928,230.0,transformador,SPIG S.A,RIB
929,230.0,transformador,SPIG S.A,RIB
930,230.0,transformador,SPIG S.A,RIB
931,230.0,transformador,SPIG S.A,RIB
932,230.0,transformador,SPIG S.A,RIB
933,230.0,transformador,SPIG S.A,CMA
934,230.0,transformador,SPIG S.A,CMA
935,230.0,transformador,SPIG S.A,CMA
936,230.0,transformador,SPIG S.A,CMA
937,230.0,linha_de_transmissao,SPIG S.A,CMA
938,230.0,linha_de_transmissao,SPIG S.A,CMA
939,230.0,linha_de_transmissao,SPIG S.A,FTZ
940,230.0,outros,SPIG S.A,CPE
941,230.0,outros,SPIG S.A,CPE
942,230.0,transformador,SPIG S.A,PCD
943,230.0,transformador,SPIG S.A,FZD
944,230.0,linha_de_transmissao,SPIG S.A,MSD
945,230.0,linha_de_transmissao,SPIG S.A,TSA
946,230.0,linha_de_transmissao,SPIG S.A,TSA
947,230.0,linha_de_transmissao,SPIG S.A,TSA
948,230.0,transformador,SPIG S.A,TSA
949,230.0,transformador,SPIG S.A,TSA
950,230.0,transformador,SPIG S.A,TSA
951,230.0,transformador,SPIG S.A,TSA
952,230.0,transformador,SPIG S.A,TSA
953,230.0,linha_de_transmissao,SPIG S.A,CMD
954,230.0,outros,SPIG S.A,CMD
955,230.0,linha_de_transmissao,SPIG S.A,CMD
956,230.0,linha_de_transmissao,SPIG S.A,CMD
957,230.0,transformador,SPIG S.A,PTU
958,230.0,transformador,SPIG S.A,PTU
959,230.0,transformador,SPIG S.A,PTU
960,230.0,transformador,SPIG S.A,PTU
961,230.0,transformador,SPIG S.A,PTU
962,230.0,transformador,LORENZETTI,IRE
963,230.0,transformador,LORENZETTI,IRE
964,230.0,transformador,LORENZETTI,IRE
965,230.0,transformador,LORENZETTI,IRE
966,230.0,transformador,LORENZETTI,IRE
967,230.0,transformador,LORENZETTI,IRE
968,230.0,transformador,LORENZETTI,BRA
969,230.0,transformador,LORENZETTI,BRA
970,230.0,transformador,LORENZETTI,BRA
971,230.0,transformador,LORENZETTI,BJS
972,230.0,linha_de_transmissao,LORENZETTI,CGD
973,230.0,linha_de_transmissao,LORENZETTI,CGD
974,230.0,transformador,LORENZETTI,MRD
975,230.0,linha_de_transmissao,LORENZETTI,PEN
976,230.0,transformador,LORENZETTI,PEN
977,230.0,transformador,LORENZETTI,PEN
978,230.0,transformador,LORENZETTI,PEN
979,230.0,linha_de_transmissao,LORENZETTI,RLD
980,230.0,transformador,LORENZETTI,TAC
981,230.0,transformador,LORENZETTI,TAC
982,230.0,linha_de_transmissao,LORENZETTI,TAC
983,230.0,linha_de_transmissao,LORENZETTI,TAC
984,230.0,linha_de_transmissao,LORENZETTI,TAC
985,230.0,linha_de_transmissao,LORENZETTI,TAC
986,230.0,linha_de_transmissao,LORENZETTI,TAC
987,230.0,linha_de_transmissao,LORENZETTI,TAC
988,230.0,linha_de_transmissao,LORENZETTI,TAC
989,230.0,linha_de_transmissao,LORENZETTI,TAC
990,230.0,linha_de_transmissao,LORENZETTI,TAC
991,230.0,linha_de_transmissao,LORENZETTI,TAC
992,230.0,linha_de_transmissao,LORENZETTI,TAC
993,230.0,linha_de_transmissao,LORENZETTI,TAC
994,230.0,linha_de_transmissao,LORENZETTI,TAC
995,230.0,linha_de_transmissao,LORENZETTI,TAC
996,230.0,linha_de_transmissao,LORENZETTI,TAC
997,230.0,linha_de_transmissao,LORENZETTI,TAC
998,230.0,linha_de_transmissao,LORENZETTI,TAC
999,230.0,linha_de_transmissao,LORENZETTI,TAC
1000,230.0,linha_de_transmissao,LORENZETTI,TAC
1001,230.0,linha_de_transmissao,LORENZETTI,TAC
1002,230.0,linha_de_transmissao,LORENZETTI,TAC
1003,230.0,linha_de_transmissao,LORENZETTI,TAC
1004,230.0,linha_de_transmissao,LORENZETTI,TAC
1005,230.0,transformador,LORENZETTI,TAC
1006,230.0,transformador,LORENZETTI,TAC
1007,230.0,transformador,LORENZETTI,TAC
1008,230.0,linha_de_transmissao,LORENZETTI,TAC
1009,230.0,linha_de_transmissao,LORENZETTI,ACD
1010,230.0,transformador,LORENZETTI,ACD
1011,230.0,transformador,LORENZETTI,ACD
1012,230.0,transformador,LORENZETTI,ACD
1013,230.0,transformador,LORENZETTI,ACD
1014,230.0,transformador,LORENZETTI,ACD
1015,230.0,linha_de_transmissao,LORENZETTI,NTD
1016,230.0,reator,LORENZETTI,NTD
1017,230.0,linha_de_transmissao,LORENZETTI,GNN
1018,230.0,transformador,LORENZETTI,BGI
1019,230.0,desenergizados,LORENZETTI,MRR
1020,230.0,outros,LORENZETTI,MRR
1021,230.0,transformador,LORENZETTI,MRR
1022,230.0,outros,LORENZETTI,PRD
1023,230.0,linha_de_transmissao,LORENZETTI,RIB
1024,230.0,linha_de_transmissao,LORENZETTI,RIB
1025,230.0,linha_de_transmissao,LORENZETTI,RIB
1026,230.0,linha_de_transmissao,LORENZETTI,RIB
1027,230.0,transformador,LORENZETTI,RIB
1028,230.0,transformador,LORENZETTI,MLG
1029,230.0,transformador,LORENZETTI,MLG
1030,230.0,linha_de_transmissao,LORENZETTI,MLG
1031,230.0,linha_de_transmissao,LORENZETTI,MLG
1032,230.0,linha_de_transmissao,LORENZETTI,MLG
1033,230.0,transformador,LORENZETTI,CMA
1034,230.0,transformador,LORENZETTI,CMA
1035,230.0,transformador,LORENZETTI,CMA
1036,230.0,transformador,LORENZETTI,CMA
1037,230.0,transformador,LORENZETTI,CMA
1038,230.0,transformador,LORENZETTI,MLG
1039,230.0,outros,LORENZETTI,CMA
1040,230.0,outros,LORENZETTI,CMA
1041,230.0,linha_de_transmissao,LORENZETTI,CMA
1042,230.0,linha_de_transmissao,LORENZETTI,CMA
1043,230.0,linha_de_transmissao,LORENZETTI,CMA
1044,230.0,linha_de_transmissao,LORENZETTI,CMA
1045,230.0,linha_de_transmissao,LORENZETTI,CMA
1046,230.0,transformador,LORENZETTI,DMG
1047,230.0,transformador,LORENZETTI,DMG
1048,230.0,transformador,LORENZETTI,DMG
1049,230.0,transformador,LORENZETTI,DMG
1050,230.0,transformador,LORENZETTI,DMG
1051,230.0,transformador,LORENZETTI,DMG
1052,230.0,transformador,LORENZETTI,DMG
1053,230.0,transformador,LORENZETTI,DMG
1054,230.0,transformador,LORENZETTI,DMG
1055,230.0,transformador,LORENZETTI,DMG
1056,230.0,transformador,LORENZETTI,DMG
1057,230.0,transformador,LORENZETTI,DMG
1058,230.0,transformador,LORENZETTI,DMG
1059,230.0,transformador,LORENZETTI,DMG
1060,230.0,linha_de_transmissao,LORENZETTI,CPE
1061,230.0,linha_de_transmissao,LORENZETTI,CPE
1062,230.0,outros,LORENZETTI,DMG
1063,230.0,outros,LORENZETTI,DMG
1064,230.0,linha_de_transmissao,LORENZETTI,DMG
1065,230.0,linha_de_transmissao,LORENZETTI,DMG
1066,230.0,linha_de_transmissao,LORENZETTI,DMG
1067,230.0,linha_de_transmissao,LORENZETTI,DMG
1068,230.0,linha_de_transmissao,LORENZETTI,DMG
1069,230.0,linha_de_transmissao,LORENZETTI,DMG
1070,230.0,linha_de_transmissao,LORENZETTI,DMG
1071,230.0,linha_de_transmissao,LORENZETTI,DMG
1072,230.0,linha_de_transmissao,LORENZETTI,DMG
1073,230.0,linha_de_transmissao,LORENZETTI,DMG
1074,230.0,capacitor,LORENZETTI,DMG
1075,230.0,capacitor,LORENZETTI,DMG
1076,230.0,capacitor,LORENZETTI,DMG
1077,230.0,capacitor,LORENZETTI,DMG
1078,230.0,capacitor,LORENZETTI,DMG
1079,230.0,transformador,LORENZETTI,CPE
1080,230.0,linha_de_transmissao,LORENZETTI,FZD
1081,230.0,linha_de_transmissao,LORENZETTI,FZD
1082,230.0,linha_de_transmissao,LORENZETTI,FZD
1083,230.0,linha_de_transmissao,LORENZETTI,FZD
1084,230.0,linha_de_transmissao,LORENZETTI,PCD
1085,230.0,linha_de_transmissao,LORENZETTI,PCD
1086,230.0,linha_de_transmissao,LORENZETTI,PCD
1087,230.0,outros,LORENZETTI,PCD
1088,230.0,transformador,LORENZETTI,PCD
1089,230.0,transformador,LORENZETTI,PCD
1090,230.0,transformador,LORENZETTI,PCD
1091,230.0,linha_de_transmissao,LORENZETTI,PCD
1092,230.0,transformador,LORENZETTI,SBD
1093,230.0,transformador,LORENZETTI,SBD
1094,230.0,transformador,LORENZETTI,SBD
1095,230.0,linha_de_transmissao,LORENZETTI,SBD
1096,230.0,transformador,LORENZETTI,PCD
1097,230.0,transformador,LORENZETTI,PCD
1098,230.0,transformador,LORENZETTI,TSA
1099,230.0,transformador,LORENZETTI,TSA
1100,230.0,transformador,LORENZETTI,TSA
1101,230.0,transformador,LORENZETTI,TSA
1102,230.0,transformador,LORENZETTI,TSA
1103,230.0,linha_de_transmissao,LORENZETTI,SJI
1104,230.0,linha_de_transmissao,LORENZETTI,SJI
1105,230.0,linha_de_transmissao,LORENZETTI,TSA
1106,230.0,linha_de_transmissao,LORENZETTI,TSA
1107,230.0,linha_de_transmissao,LORENZETTI,SJI
1108,230.0,linha_de_transmissao,LORENZETTI,SJI
1109,230.0,linha_de_transmissao,LORENZETTI,SJI
1110,230.0,linha_de_transmissao,LORENZETTI,BES
1111,230.0,linha_de_transmissao,LORENZETTI,BES
1112,230.0,linha_de_transmissao,LORENZETTI,BES
1113,230.0,outros,LORENZETTI,BES
1114,230.0,outros,LORENZETTI,BES
1115,230.0,linha_de_transmissao,LORENZETTI,BES
1116,230.0,transformador,LORENZETTI,JDM
1117,230.0,transformador,LORENZETTI,ITH
1118,230.0,transformador,LORENZETTI,OLD
1119,230.0,linha_de_transmissao,LORENZETTI,ENP
